date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_10_normalized,smart_184_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2019-12-31,ZA1810HP,ST8000NM0055,8001563222016,0,78.0,96.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,64.0,97.0,94.0,36.0,78.0,100.0,100.0
2019-12-31,ZA1810HR,ST8000NM0055,8001563222016,0,79.0,95.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,66.0,79.0,87.0,34.0,79.0,100.0,100.0
2019-12-31,ZA1810HV,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,89.0,77.0,100.0,100.0,100.0,76.0,92.0,89.0,24.0,84.0,100.0,100.0
2019-12-31,ZA1810K0,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,74.0,97.0,89.0,26.0,83.0,100.0,100.0
2019-12-31,ZA1810K9,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,59.0,95.0,95.0,41.0,82.0,100.0,100.0
2019-12-31,ZA1810KA,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,73.0,98.0,90.0,27.0,80.0,100.0,100.0
2019-08-07,ZA1810KB,ST8000NM0055,8001563222016,1,77.0,99.0,100.0,100.0,89.0,80.0,100.0,100.0,94.0,54.0,97.0,97.0,46.0,82.0,100.0,100.0
2019-12-31,ZA1810KC,ST8000NM0055,8001563222016,0,73.0,98.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,69.0,98.0,93.0,31.0,73.0,100.0,100.0
2019-12-31,ZA1810KE,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,74.0,95.0,86.0,26.0,77.0,100.0,100.0
2019-12-31,ZA1810KG,ST8000NM0055,8001563222016,0,78.0,98.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,63.0,97.0,94.0,37.0,78.0,100.0,100.0
2019-12-31,ZA1810KM,ST8000NM0055,8001563222016,0,80.0,99.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,65.0,99.0,94.0,35.0,80.0,100.0,100.0
2019-12-31,ZA1810KN,ST8000NM0055,8001563222016,0,82.0,92.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,54.0,97.0,93.0,46.0,82.0,100.0,100.0
2019-12-31,ZA1810KQ,ST8000NM0055,8001563222016,0,82.0,94.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,73.0,97.0,87.0,27.0,82.0,100.0,100.0
2019-12-31,ZA1810KS,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,88.0,77.0,100.0,100.0,100.0,73.0,96.0,89.0,27.0,83.0,100.0,100.0
2019-12-31,ZA1810KT,ST8000NM0055,8001563222016,0,81.0,96.0,100.0,100.0,89.0,77.0,100.0,100.0,100.0,61.0,97.0,97.0,39.0,81.0,100.0,100.0
2019-06-13,ZA1810KV,ST8000NM0055,8001563222016,1,78.0,95.0,100.0,100.0,90.0,82.0,100.0,100.0,96.0,53.0,96.0,96.0,47.0,78.0,100.0,100.0
2019-12-31,ZA1810L0,ST8000NM0055,8001563222016,0,81.0,95.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,68.0,97.0,88.0,32.0,81.0,100.0,100.0
2019-12-31,ZA1810L3,ST8000NM0055,8001563222016,0,71.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,68.0,98.0,86.0,32.0,71.0,100.0,100.0
2019-12-31,ZA1810L4,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,58.0,96.0,86.0,42.0,76.0,100.0,100.0
2019-12-31,ZA1810L9,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,59.0,96.0,95.0,41.0,78.0,100.0,100.0
2019-12-31,ZA1810LA,ST8000NM0055,8001563222016,0,74.0,94.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,60.0,97.0,94.0,40.0,74.0,100.0,100.0
2019-12-31,ZA1810LB,ST8000NM0055,8001563222016,0,79.0,95.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,65.0,97.0,94.0,35.0,79.0,100.0,100.0
2019-12-31,ZA1810LD,ST8000NM0055,8001563222016,0,76.0,96.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,67.0,97.0,94.0,33.0,76.0,100.0,100.0
2019-12-31,ZA1810LK,ST8000NM0055,8001563222016,0,79.0,91.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,61.0,96.0,94.0,39.0,79.0,100.0,100.0
2019-12-31,ZA1810LL,ST8000NM0055,8001563222016,0,81.0,94.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,62.0,97.0,95.0,38.0,81.0,100.0,100.0
2019-12-31,ZA1810LM,ST8000NM0055,8001563222016,0,74.0,95.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,70.0,97.0,88.0,30.0,74.0,100.0,100.0
2019-12-31,ZA1810LN,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,64.0,97.0,95.0,36.0,70.0,100.0,100.0
2019-12-31,ZA1810LR,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,57.0,97.0,92.0,43.0,82.0,100.0,100.0
2019-12-31,ZA1810LT,ST8000NM0055,8001563222016,0,72.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,58.0,96.0,86.0,42.0,72.0,100.0,100.0
2019-12-31,ZA1810PL,ST8000NM0055,8001563222016,0,73.0,91.0,100.0,100.0,93.0,77.0,100.0,100.0,97.0,54.0,97.0,94.0,46.0,73.0,100.0,100.0
2019-12-31,ZA1810PQ,ST8000NM0055,8001563222016,0,77.0,99.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,64.0,98.0,94.0,36.0,77.0,100.0,100.0
2019-12-31,ZA1810PT,ST8000NM0055,8001563222016,0,84.0,91.0,100.0,100.0,92.0,77.0,100.0,100.0,97.0,51.0,98.0,95.0,49.0,84.0,100.0,100.0
2019-12-31,ZA1810QX,ST8000NM0055,8001563222016,0,84.0,95.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,66.0,96.0,88.0,34.0,84.0,100.0,100.0
2019-12-31,ZA1810R1,ST8000NM0055,8001563222016,0,100.0,91.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,58.0,93.0,88.0,42.0,100.0,100.0,100.0
2019-12-31,ZA1810R3,ST8000NM0055,8001563222016,0,78.0,94.0,100.0,100.0,92.0,77.0,100.0,100.0,97.0,59.0,98.0,93.0,41.0,78.0,100.0,100.0
2019-12-31,ZA1811BK,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,68.0,97.0,86.0,32.0,83.0,100.0,100.0
2019-12-31,ZA1811BL,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,68.0,98.0,87.0,32.0,83.0,100.0,100.0
2019-12-31,ZA1811CJ,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,74.0,96.0,84.0,26.0,82.0,100.0,100.0
2019-12-31,ZA1811CR,ST8000NM0055,8001563222016,0,72.0,91.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,68.0,96.0,89.0,32.0,72.0,100.0,100.0
2019-12-31,ZA1811CT,ST8000NM0055,8001563222016,0,72.0,88.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,67.0,97.0,86.0,33.0,72.0,100.0,100.0
2019-12-31,ZA1811CW,ST8000NM0055,8001563222016,0,81.0,96.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,72.0,97.0,87.0,28.0,81.0,100.0,100.0
2019-12-31,ZA1811CZ,ST8000NM0055,8001563222016,0,78.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,69.0,97.0,86.0,31.0,78.0,100.0,100.0
2019-12-31,ZA1811D3,ST8000NM0055,8001563222016,0,77.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,65.0,97.0,86.0,35.0,77.0,100.0,100.0
2019-12-31,ZA1811D4,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,73.0,96.0,87.0,27.0,82.0,100.0,100.0
2019-12-31,ZA1811DW,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,73.0,98.0,86.0,27.0,83.0,100.0,100.0
2019-12-31,ZA1811E4,ST8000NM0055,8001563222016,0,76.0,93.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,61.0,96.0,85.0,39.0,76.0,100.0,100.0
2019-12-31,ZA1811EF,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,68.0,95.0,89.0,32.0,83.0,100.0,100.0
2019-12-31,ZA1811EP,ST8000NM0055,8001563222016,0,77.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,64.0,96.0,87.0,36.0,77.0,100.0,100.0
2019-12-31,ZA1811F3,ST8000NM0055,8001563222016,0,81.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,56.0,93.0,87.0,44.0,81.0,100.0,100.0
2019-12-31,ZA1811FH,ST8000NM0055,8001563222016,0,77.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,64.0,98.0,87.0,36.0,77.0,100.0,100.0
2019-12-31,ZA1811FT,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,65.0,97.0,86.0,35.0,76.0,100.0,100.0
2019-12-31,ZA1811FZ,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,69.0,94.0,90.0,31.0,82.0,100.0,100.0
2019-12-31,ZA1811GG,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,54.0,97.0,88.0,46.0,80.0,100.0,100.0
2019-12-31,ZA1811GW,ST8000NM0055,8001563222016,0,79.0,94.0,100.0,100.0,87.0,76.0,100.0,100.0,100.0,68.0,93.0,88.0,32.0,79.0,100.0,100.0
2019-12-31,ZA1811HQ,ST8000NM0055,8001563222016,0,76.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,68.0,89.0,87.0,32.0,76.0,100.0,100.0
2019-12-31,ZA1811HR,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,72.0,96.0,87.0,28.0,83.0,100.0,100.0
2019-12-31,ZA1811NJ,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,67.0,1.0,86.0,33.0,83.0,100.0,100.0
2019-12-31,ZA1811QE,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,68.0,94.0,90.0,32.0,83.0,100.0,100.0
2019-12-31,ZA1811QY,ST8000NM0055,8001563222016,0,82.0,95.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,68.0,97.0,86.0,32.0,82.0,100.0,100.0
2019-12-31,ZA1811RT,ST8000NM0055,8001563222016,0,82.0,94.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,74.0,96.0,86.0,26.0,82.0,100.0,100.0
2019-12-31,ZA1811RZ,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,68.0,92.0,88.0,32.0,82.0,100.0,100.0
2019-12-31,ZA1811SB,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,55.0,93.0,90.0,45.0,78.0,100.0,100.0
2019-12-31,ZA1811SQ,ST8000NM0055,8001563222016,0,74.0,92.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,55.0,88.0,86.0,45.0,74.0,100.0,100.0
2019-12-31,ZA1811V5,ST8000NM0055,8001563222016,0,70.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,69.0,97.0,86.0,31.0,70.0,100.0,100.0
2019-12-31,ZA1811VB,ST8000NM0055,8001563222016,0,79.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,67.0,97.0,87.0,33.0,79.0,100.0,100.0
2019-12-31,ZA1811VJ,ST8000NM0055,8001563222016,0,78.0,92.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,55.0,98.0,90.0,45.0,78.0,100.0,100.0
2019-12-31,ZA1811VR,ST8000NM0055,8001563222016,0,100.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,66.0,98.0,85.0,34.0,100.0,100.0,100.0
2019-12-31,ZA1811VX,ST8000NM0055,8001563222016,0,69.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,71.0,97.0,87.0,29.0,69.0,100.0,100.0
2019-12-31,ZA1811VY,ST8000NM0055,8001563222016,0,79.0,91.0,100.0,100.0,88.0,76.0,100.0,100.0,100.0,56.0,98.0,89.0,44.0,79.0,100.0,100.0
2019-12-31,ZA1811WW,ST8000NM0055,8001563222016,0,81.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,68.0,97.0,87.0,32.0,81.0,100.0,100.0
2019-12-31,ZA1811XJ,ST8000NM0055,8001563222016,0,80.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,68.0,97.0,90.0,32.0,80.0,100.0,100.0
2019-12-31,ZA1811YL,ST8000NM0055,8001563222016,0,72.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,59.0,98.0,90.0,41.0,72.0,100.0,100.0
2019-12-31,ZA1811YQ,ST8000NM0055,8001563222016,0,84.0,91.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,72.0,96.0,89.0,28.0,84.0,100.0,100.0
2019-12-31,ZA1811ZM,ST8000NM0055,8001563222016,0,72.0,94.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,74.0,97.0,85.0,26.0,72.0,100.0,100.0
2019-12-31,ZA1811ZV,ST8000NM0055,8001563222016,0,75.0,94.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,74.0,98.0,86.0,26.0,75.0,100.0,100.0
2019-12-31,ZA18120F,ST8000NM0055,8001563222016,0,83.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,67.0,98.0,86.0,33.0,83.0,100.0,100.0
2019-12-31,ZA18120K,ST8000NM0055,8001563222016,0,84.0,94.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,59.0,97.0,87.0,41.0,84.0,100.0,100.0
2019-12-31,ZA18120Q,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,61.0,96.0,87.0,39.0,82.0,100.0,100.0
2019-12-31,ZA181217,ST8000NM0055,8001563222016,0,82.0,98.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,75.0,97.0,86.0,25.0,82.0,100.0,100.0
2019-12-31,ZA181219,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,68.0,98.0,89.0,32.0,82.0,100.0,100.0
2019-12-31,ZA18121A,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,72.0,18.0,86.0,28.0,82.0,100.0,100.0
2019-12-31,ZA18121S,ST8000NM0055,8001563222016,0,83.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,66.0,97.0,87.0,34.0,83.0,100.0,100.0
2019-12-31,ZA181224,ST8000NM0055,8001563222016,0,81.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,58.0,87.0,87.0,42.0,81.0,100.0,100.0
2019-12-31,ZA18122K,ST8000NM0055,8001563222016,0,82.0,94.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,70.0,97.0,88.0,30.0,82.0,100.0,100.0
2019-12-31,ZA181231,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,69.0,98.0,86.0,31.0,82.0,100.0,100.0
2019-12-31,ZA181237,ST8000NM0055,8001563222016,0,78.0,94.0,100.0,100.0,92.0,76.0,100.0,100.0,100.0,66.0,94.0,89.0,34.0,78.0,100.0,100.0
2019-12-31,ZA18123C,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,69.0,96.0,88.0,31.0,82.0,100.0,100.0
2019-12-31,ZA18124R,ST8000NM0055,8001563222016,0,75.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,62.0,93.0,90.0,38.0,75.0,100.0,100.0
2019-12-31,ZA181256,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,72.0,93.0,87.0,28.0,83.0,100.0,100.0
2019-12-31,ZA18126G,ST8000NM0055,8001563222016,0,82.0,95.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,67.0,99.0,88.0,33.0,82.0,100.0,100.0
2019-12-31,ZA181270,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,55.0,97.0,86.0,45.0,80.0,100.0,100.0
2019-12-31,ZA18128Q,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,68.0,95.0,87.0,32.0,82.0,100.0,100.0
2019-12-31,ZA1812A2,ST8000NM0055,8001563222016,0,79.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,60.0,97.0,89.0,40.0,79.0,100.0,100.0
2019-12-31,ZA1812AJ,ST8000NM0055,8001563222016,0,82.0,92.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,61.0,94.0,87.0,39.0,82.0,100.0,100.0
2019-12-31,ZA1812B1,ST8000NM0055,8001563222016,0,81.0,94.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,73.0,97.0,86.0,27.0,81.0,100.0,100.0
2019-12-31,ZA1812B2,ST8000NM0055,8001563222016,0,82.0,94.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,69.0,97.0,89.0,31.0,82.0,100.0,100.0
2019-12-31,ZA1812B9,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,69.0,96.0,86.0,31.0,83.0,100.0,100.0
2019-12-31,ZA1812N6,ST8000NM0055,8001563222016,0,78.0,91.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,56.0,95.0,87.0,44.0,78.0,100.0,100.0
2019-12-31,ZA1812QY,ST8000NM0055,8001563222016,0,78.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,72.0,97.0,89.0,28.0,78.0,100.0,100.0
2019-12-31,ZA1812S2,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,72.0,97.0,85.0,28.0,82.0,100.0,100.0
2019-12-31,ZA1812YS,ST8000NM0055,8001563222016,0,73.0,91.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,66.0,97.0,86.0,34.0,73.0,100.0,100.0
2019-12-31,ZA18132K,ST8000NM0055,8001563222016,0,81.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,73.0,96.0,86.0,27.0,81.0,100.0,100.0
2019-12-31,ZA18133H,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,70.0,65.0,86.0,30.0,83.0,100.0,100.0
2019-12-31,ZA1813H9,ST8000NM0055,8001563222016,0,82.0,94.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,68.0,97.0,87.0,32.0,82.0,100.0,100.0
2019-12-31,ZA1813PW,ST8000NM0055,8001563222016,0,82.0,98.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,74.0,97.0,87.0,26.0,82.0,100.0,100.0
2019-12-31,ZA1813VT,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,76.0,95.0,85.0,24.0,83.0,100.0,100.0
2019-12-31,ZA1813VX,ST8000NM0055,8001563222016,0,82.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,69.0,96.0,87.0,31.0,82.0,100.0,100.0
2019-12-31,ZA1813W4,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,76.0,97.0,86.0,24.0,83.0,100.0,100.0
2019-12-31,ZA1813W5,ST8000NM0055,8001563222016,0,84.0,96.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,68.0,96.0,89.0,32.0,84.0,100.0,100.0
2019-12-31,ZA1813W7,ST8000NM0055,8001563222016,0,77.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,66.0,96.0,87.0,34.0,77.0,100.0,100.0
2019-12-31,ZA1813WA,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,70.0,97.0,85.0,30.0,82.0,100.0,100.0
2019-12-31,ZA1813WF,ST8000NM0055,8001563222016,0,78.0,98.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,75.0,94.0,86.0,25.0,78.0,100.0,100.0
2019-12-31,ZA1813WG,ST8000NM0055,8001563222016,0,72.0,89.0,100.0,100.0,87.0,77.0,100.0,100.0,100.0,68.0,96.0,89.0,32.0,72.0,100.0,100.0
2019-12-31,ZA181410,ST8000NM0055,8001563222016,0,73.0,94.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,68.0,85.0,86.0,32.0,73.0,100.0,100.0
2019-05-01,ZA18141J,ST8000NM0055,8001563222016,0,82.0,95.0,100.0,100.0,96.0,84.0,100.0,100.0,100.0,58.0,98.0,97.0,42.0,82.0,100.0,100.0
2019-12-31,ZA18141K,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,68.0,98.0,90.0,32.0,84.0,100.0,100.0
2019-12-31,ZA18141V,ST8000NM0055,8001563222016,0,74.0,95.0,100.0,100.0,94.0,76.0,100.0,100.0,97.0,61.0,98.0,100.0,39.0,74.0,100.0,100.0
2019-12-31,ZA181425,ST8000NM0055,8001563222016,0,84.0,94.0,100.0,100.0,88.0,77.0,100.0,100.0,100.0,70.0,98.0,88.0,30.0,84.0,100.0,100.0
2019-12-31,ZA181428,ST8000NM0055,8001563222016,0,84.0,98.0,100.0,100.0,92.0,76.0,100.0,100.0,100.0,67.0,96.0,95.0,33.0,84.0,100.0,100.0
2019-12-31,ZA18142Y,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,61.0,92.0,88.0,39.0,80.0,100.0,100.0
2019-12-31,ZA18142Z,ST8000NM0055,8001563222016,0,83.0,92.0,100.0,100.0,92.0,76.0,100.0,100.0,100.0,69.0,95.0,96.0,31.0,83.0,100.0,100.0
2019-12-31,ZA181437,ST8000NM0055,8001563222016,0,76.0,91.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,70.0,97.0,94.0,30.0,76.0,100.0,100.0
2019-12-31,ZA181438,ST8000NM0055,8001563222016,0,80.0,96.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,67.0,97.0,85.0,33.0,80.0,100.0,100.0
2019-12-31,ZA181439,ST8000NM0055,8001563222016,0,81.0,96.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,65.0,90.0,95.0,35.0,81.0,100.0,100.0
2019-12-31,ZA18143D,ST8000NM0055,8001563222016,0,75.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,67.0,97.0,85.0,33.0,75.0,100.0,100.0
2019-12-31,ZA18143E,ST8000NM0055,8001563222016,0,70.0,95.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,66.0,95.0,95.0,34.0,70.0,100.0,100.0
2019-12-31,ZA18143G,ST8000NM0055,8001563222016,0,81.0,91.0,100.0,100.0,89.0,76.0,100.0,100.0,100.0,52.0,96.0,88.0,48.0,81.0,100.0,100.0
2019-12-31,ZA18143L,ST8000NM0055,8001563222016,0,82.0,89.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,58.0,85.0,86.0,42.0,82.0,100.0,100.0
2019-12-31,ZA18143M,ST8000NM0055,8001563222016,0,78.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,75.0,96.0,85.0,25.0,78.0,100.0,100.0
2019-12-31,ZA18143R,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,62.0,90.0,88.0,38.0,83.0,100.0,100.0
2019-12-31,ZA18143V,ST8000NM0055,8001563222016,0,84.0,95.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,76.0,84.0,85.0,24.0,84.0,100.0,100.0
2019-12-31,ZA18143X,ST8000NM0055,8001563222016,0,83.0,95.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,63.0,89.0,95.0,37.0,83.0,100.0,100.0
2019-12-31,ZA181441,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,59.0,90.0,95.0,41.0,82.0,100.0,100.0
2019-12-31,ZA181443,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,70.0,97.0,95.0,30.0,83.0,100.0,100.0
2019-12-31,ZA181444,ST8000NM0055,8001563222016,0,76.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,63.0,95.0,95.0,37.0,76.0,100.0,100.0
2019-12-31,ZA181445,ST8000NM0055,8001563222016,0,64.0,94.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,53.0,81.0,94.0,47.0,64.0,100.0,100.0
2019-12-31,ZA18144C,ST8000NM0055,8001563222016,0,83.0,93.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,69.0,97.0,87.0,31.0,83.0,100.0,100.0
2019-12-31,ZA18144L,ST8000NM0055,8001563222016,0,79.0,94.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,64.0,96.0,87.0,36.0,79.0,100.0,100.0
2019-12-31,ZA18144M,ST8000NM0055,8001563222016,0,71.0,89.0,100.0,100.0,90.0,76.0,100.0,100.0,100.0,65.0,98.0,87.0,35.0,71.0,100.0,100.0
2019-12-31,ZA18144Z,ST8000NM0055,8001563222016,0,84.0,94.0,100.0,100.0,93.0,76.0,100.0,100.0,100.0,67.0,95.0,95.0,33.0,84.0,100.0,100.0
2019-12-31,ZA181455,ST8000NM0055,8001563222016,0,77.0,89.0,100.0,100.0,88.0,77.0,100.0,100.0,100.0,57.0,91.0,89.0,43.0,77.0,100.0,100.0
2019-12-31,ZA181457,ST8000NM0055,8001563222016,0,84.0,89.0,100.0,100.0,90.0,77.0,100.0,100.0,100.0,58.0,98.0,89.0,42.0,84.0,100.0,100.0
2019-12-31,ZA181459,ST8000NM0055,8001563222016,0,76.0,95.0,100.0,100.0,89.0,77.0,100.0,100.0,100.0,75.0,98.0,88.0,25.0,76.0,100.0,100.0
2019-12-31,ZA18145A,ST8000NM0055,8001563222016,0,82.0,91.0,100.0,100.0,91.0,77.0,100.0,100.0,100.0,59.0,97.0,85.0,41.0,82.0,100.0,100.0
