date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2019-12-31,ZA13YXED,ST8000DM002,8001563222016,0,212620640.0,7.0,0.0,2278550407.0,25797.0,7.0,0.0,0.0,0.0,24.0,7339.0,3.0,30489.0,24.0,212620640.0,0.0,0.0,0.0,25723.0,64748537536.0,172364821964.0
2019-12-31,ZA13YXEK,ST8000DM002,8001563222016,0,53347576.0,8.0,0.0,2467073357.0,25822.0,8.0,0.0,0.0,0.0,34.0,8433.0,2.0,34440.0,34.0,53347576.0,0.0,0.0,0.0,25742.0,64720419936.0,201382944860.0
2019-12-31,ZA13YXEL,ST8000DM002,8001563222016,0,143892896.0,10.0,0.0,2529797835.0,25812.0,10.0,0.0,0.0,0.0,28.0,6815.0,2.0,34503.0,28.0,143892896.0,0.0,0.0,0.0,25748.0,65704380016.0,182844335990.0
2019-12-31,ZA13YXER,ST8000DM002,8001563222016,0,85602856.0,6.0,0.0,2355578358.0,25814.0,6.0,0.0,0.0,0.0,35.0,8799.0,1.0,30842.0,35.0,85602856.0,0.0,0.0,0.0,25745.0,65396150320.0,188841606400.0
2019-12-31,ZA13YXF1,ST8000DM002,8001563222016,0,118662072.0,9.0,0.0,2516292273.0,25794.0,9.0,0.0,0.0,0.0,32.0,6703.0,1.0,33282.0,32.0,118662072.0,0.0,0.0,0.0,25716.0,64836763896.0,210314716556.0
2019-12-31,ZA13YXF3,ST8000DM002,8001563222016,0,74883960.0,9.0,224.0,2512786818.0,25822.0,9.0,0.0,0.0,0.0,30.0,78755.0,1.0,33371.0,30.0,74883960.0,0.0,0.0,0.0,25697.0,65424861056.0,170769921408.0
2019-12-31,ZA13YXF5,ST8000DM002,8001563222016,0,141936360.0,7.0,0.0,2624408947.0,25806.0,7.0,0.0,0.0,0.0,29.0,16748.0,3.0,33541.0,29.0,141936360.0,0.0,0.0,0.0,25731.0,66052799128.0,175125626308.0
2019-12-31,ZA13YXF8,ST8000DM002,8001563222016,0,163584552.0,4.0,0.0,2647677039.0,25815.0,4.0,0.0,0.0,0.0,40.0,10476.0,1.0,31470.0,40.0,163584552.0,0.0,0.0,0.0,25740.0,64712069424.0,175231794824.0
2019-12-31,ZA13YXF9,ST8000DM002,8001563222016,0,41663728.0,5.0,0.0,2443772840.0,25822.0,5.0,0.0,0.0,0.0,27.0,14133.0,1.0,32597.0,27.0,41663728.0,0.0,0.0,0.0,25742.0,65461006816.0,186310734970.0
2019-12-31,ZA13YXFD,ST8000DM002,8001563222016,0,145237552.0,10.0,0.0,3042723285.0,27795.0,10.0,0.0,0.0,0.0,29.0,20657.0,1.0,34833.0,29.0,145237552.0,0.0,0.0,0.0,27735.0,67386889632.0,184237514512.0
2019-12-31,ZA13YXFK,ST8000DM002,8001563222016,0,18160904.0,6.0,0.0,2375080718.0,25824.0,5.0,0.0,0.0,0.0,28.0,9193.0,1.0,33548.0,28.0,18160904.0,0.0,0.0,0.0,25747.0,66439917000.0,173871442698.0
2019-12-31,ZA13YXFP,ST8000DM002,8001563222016,0,34971472.0,10.0,0.0,2820951166.0,27051.0,10.0,0.0,0.0,0.0,26.0,8851.0,2.0,33160.0,26.0,34971472.0,0.0,0.0,0.0,27004.0,68080784432.0,221466834744.0
2019-12-31,ZA13YXFS,ST8000DM002,8001563222016,0,69461336.0,4.0,0.0,2415244955.0,25814.0,4.0,0.0,0.0,0.0,32.0,11467.0,1.0,33139.0,32.0,69461336.0,0.0,0.0,0.0,25736.0,65315346408.0,175299620784.0
2019-12-31,ZA13YXFT,ST8000DM002,8001563222016,0,100956424.0,8.0,0.0,2351743192.0,25817.0,8.0,0.0,0.0,0.0,31.0,7228.0,2.0,33489.0,31.0,100956424.0,0.0,0.0,0.0,25737.0,64199086088.0,179107624748.0
2019-12-31,ZA13YXFV,ST8000DM002,8001563222016,0,122496000.0,12.0,0.0,2435382063.0,25823.0,12.0,0.0,0.0,0.0,34.0,11360.0,7.0,36355.0,34.0,122496000.0,0.0,0.0,0.0,25750.0,64873545792.0,175279428376.0
2019-12-31,ZA13YXG1,ST8000DM002,8001563222016,0,2837112.0,10.0,0.0,2579459026.0,27044.0,10.0,0.0,0.0,0.0,30.0,12753.0,2.0,28934.0,30.0,2837112.0,0.0,0.0,0.0,27001.0,68371149768.0,191555428384.0
2019-12-31,ZA13YXG3,ST8000DM002,8001563222016,0,20769208.0,9.0,0.0,2811642615.0,25810.0,8.0,0.0,0.0,0.0,23.0,8729.0,0.0,30911.0,23.0,20769208.0,0.0,0.0,0.0,25717.0,65717302560.0,194220301412.0
2019-12-31,ZA13YXGJ,ST8000DM002,8001563222016,0,205461376.0,5.0,0.0,3462225166.0,27798.0,5.0,0.0,0.0,0.0,27.0,8053.0,1.0,29221.0,27.0,205461376.0,0.0,0.0,0.0,27740.0,68016161664.0,175167859528.0
2019-12-31,ZA13YY0B,ST8000DM002,8001563222016,0,16960240.0,5.0,0.0,3012837032.0,27786.0,5.0,0.0,0.0,0.0,28.0,14246.0,3.0,31511.0,28.0,16960240.0,0.0,0.0,0.0,27723.0,67220126424.0,182375571826.0
2019-12-31,ZA13Z1P8,ST8000DM002,8001563222016,0,199819544.0,10.0,0.0,2255040302.0,25813.0,10.0,0.0,0.0,0.0,32.0,11667.0,1.0,29368.0,32.0,199819544.0,0.0,0.0,0.0,25677.0,65021054760.0,190371930300.0
2019-12-31,ZA13Z42T,ST8000DM002,8001563222016,0,33695192.0,8.0,0.0,931745934.0,18750.0,9.0,0.0,0.0,0.0,37.0,6150.0,1.0,30804.0,37.0,33695192.0,0.0,0.0,0.0,18722.0,57172954936.0,140393224886.0
2019-12-31,ZA13Z42W,ST8000DM002,8001563222016,0,30871280.0,5.0,0.0,2426993174.0,25798.0,5.0,0.0,0.0,0.0,29.0,9392.0,0.0,31529.0,29.0,30871280.0,0.0,0.0,0.0,25677.0,66135085088.0,174423045218.0
2019-12-31,ZA13Z42X,ST8000DM002,8001563222016,0,230521776.0,2.0,0.0,2521934814.0,25798.0,2.0,0.0,0.0,0.0,37.0,6665.0,0.0,33384.0,37.0,230521776.0,0.0,0.0,0.0,25728.0,64809598976.0,200773762244.0
2019-12-31,ZA13Z434,ST8000DM002,8001563222016,0,88673912.0,4.0,0.0,2313328081.0,25817.0,4.0,0.0,0.0,0.0,36.0,8208.0,0.0,33728.0,36.0,88673912.0,0.0,0.0,0.0,25748.0,65585884960.0,179764868214.0
2019-12-31,ZA13Z435,ST8000DM002,8001563222016,0,172255624.0,3.0,0.0,1585258893.0,23545.0,3.0,0.0,0.0,0.0,26.0,4404.0,0.0,32684.0,26.0,172255624.0,0.0,0.0,0.0,23535.0,59034742368.0,164787048840.0
2019-12-31,ZA13Z437,ST8000DM002,8001563222016,0,166363240.0,2.0,0.0,2115619292.0,25791.0,2.0,0.0,0.0,0.0,38.0,5689.0,0.0,29776.0,38.0,166363240.0,0.0,0.0,0.0,25725.0,65301664008.0,186810589268.0
2019-12-31,ZA13Z438,ST8000DM002,8001563222016,0,151119508.0,3.0,0.0,2198648477.0,23621.0,3.0,0.0,0.0,0.0,31.0,4634.0,0.0,30843.0,31.0,151119508.0,0.0,0.0,0.0,23610.0,54300740736.0,163683293560.0
2019-12-31,ZA13Z43A,ST8000DM002,8001563222016,0,16980816.0,10.0,0.0,2677598201.0,27047.0,10.0,0.0,0.0,0.0,22.0,8460.0,3.0,31777.0,22.0,16980816.0,0.0,0.0,0.0,27000.0,68369354776.0,165658653496.0
2019-12-31,ZA13Z43H,ST8000DM002,8001563222016,0,102494528.0,2.0,0.0,2423278726.0,25817.0,2.0,0.0,0.0,0.0,42.0,9519.0,0.0,34510.0,42.0,102494528.0,0.0,0.0,0.0,25748.0,64304170944.0,203433908000.0
2019-12-31,ZA13Z43Q,ST8000DM002,8001563222016,0,52180688.0,4.0,0.0,2642709682.0,25816.0,4.0,0.0,0.0,0.0,36.0,4164.0,0.0,28648.0,36.0,52180688.0,0.0,0.0,0.0,25737.0,65784855760.0,170855812848.0
2019-12-31,ZA13Z43R,ST8000DM002,8001563222016,0,235559984.0,10.0,0.0,2804821268.0,27051.0,10.0,0.0,0.0,0.0,32.0,8309.0,2.0,28457.0,32.0,235559984.0,0.0,0.0,0.0,27007.0,66943141864.0,215373864376.0
2019-12-31,ZA13Z43S,ST8000DM002,8001563222016,0,188167808.0,9.0,0.0,2035938432.0,25803.0,9.0,0.0,0.0,0.0,33.0,5941.0,1.0,30133.0,33.0,188167808.0,0.0,0.0,0.0,25681.0,64656449960.0,176056249540.0
