date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2019-12-31,ZA101R30,ST8000NM0055,8001563222016,0,115059024.0,3.0,0.0,2316080704.0,23429.0,3.0,0.0,0.0,0.0,25.0,14852.0,17.0,33483.0,25.0,115059024.0,0.0,0.0,0.0,23397.0,61250775000.0,180332208370.0
2019-12-31,ZA101Z92,ST8000NM0055,8001563222016,0,141163656.0,5.0,0.0,137894067.0,18765.0,5.0,0.0,0.0,0.0,33.0,11248.0,6.0,22823.0,33.0,141163656.0,0.0,0.0,0.0,18753.0,48628186224.0,145735663916.0
2019-12-31,ZA102LY0,ST8000NM0055,8001563222016,0,194675848.0,14.0,0.0,2097868415.0,24350.0,14.0,0.0,0.0,0.0,30.0,10511.0,3.0,26027.0,30.0,194675848.0,0.0,0.0,0.0,24330.0,62390312152.0,169594464388.0
2019-12-31,ZA102Y91,ST8000NM0055,8001563222016,0,114671760.0,4.0,0.0,2005149259.0,24616.0,4.0,0.0,0.0,0.0,27.0,16983.0,6.0,29052.0,27.0,114671760.0,0.0,0.0,0.0,24581.0,62453005552.0,188918523292.0
2019-12-31,ZA103K18,ST8000NM0055,8001563222016,0,241557712.0,7.0,0.0,773443822.0,22266.0,7.0,0.0,0.0,0.0,31.0,6738.0,0.0,24143.0,31.0,241557712.0,0.0,0.0,0.0,22222.0,57881533944.0,167759678822.0
2019-12-31,ZA104HHP,ST8000NM0055,8001563222016,0,196750416.0,6.0,0.0,907673045.0,22597.0,6.0,0.0,0.0,0.0,30.0,12777.0,2.0,20200.0,30.0,196750416.0,0.0,0.0,0.0,22582.0,59391472496.0,156916457710.0
2019-12-31,ZA104K0T,ST8000NM0055,8001563222016,0,147781176.0,7.0,8.0,845667739.0,22269.0,7.0,0.0,0.0,0.0,21.0,12248.0,0.0,18087.0,21.0,147781176.0,0.0,0.0,0.0,22228.0,58170919352.0,164337524014.0
2019-12-31,ZA105S49,ST8000NM0055,8001563222016,0,199355392.0,6.0,0.0,1271334222.0,22596.0,6.0,0.0,0.0,0.0,34.0,26226.0,1.0,29766.0,34.0,199355392.0,0.0,0.0,0.0,22580.0,59696529008.0,158504993897.0
2019-10-13,ZA106RVJ,ST8000NM0055,8001563222016,0,231966424.0,1.0,0.0,71438787.0,363.0,1.0,0.0,0.0,0.0,25.0,3003.0,9.0,19.0,25.0,231966424.0,0.0,0.0,0.0,362.0,10391041808.0,988658858.0
2019-12-31,ZA1080AY,ST8000NM0055,8001563222016,0,113228688.0,5.0,0.0,1992228693.0,24356.0,5.0,0.0,0.0,0.0,31.0,11885.0,13.0,32468.0,31.0,113228688.0,0.0,0.0,0.0,24333.0,61534894168.0,168779705246.0
2019-12-31,ZA1084SC,ST8000NM0055,8001563222016,0,68642168.0,1.0,0.0,113107100.0,678.0,1.0,0.0,0.0,0.0,32.0,3071.0,9.0,34.0,32.0,68642168.0,0.0,0.0,0.0,676.0,19949571128.0,7485441596.0
2019-12-31,ZA1096HN,ST8000NM0055,8001563222016,0,126775328.0,2.0,0.0,939883061.0,6028.0,2.0,0.0,0.0,0.0,29.0,6674.0,59.0,337.0,29.0,126775328.0,0.0,0.0,0.0,6005.0,22611755656.0,83009159586.0
2019-12-31,ZA109863,ST8000NM0055,8001563222016,0,17615816.0,1.0,0.0,68292884.0,383.0,1.0,0.0,0.0,0.0,27.0,1318.0,4.0,19.0,27.0,17615816.0,0.0,0.0,0.0,382.0,11279014296.0,7810619284.0
2019-12-31,ZA1098EW,ST8000NM0055,8001563222016,0,239142248.0,8.0,0.0,1297548553.0,7888.0,8.0,0.0,0.0,0.0,45.0,8625.0,91.0,477.0,45.0,239142248.0,0.0,0.0,0.0,7805.0,71500066832.0,57478223062.0
2019-12-31,ZA109GLQ,ST8000NM0055,8001563222016,0,11216072.0,6.0,0.0,402938713.0,1938.0,6.0,0.0,0.0,0.0,27.0,1773.0,13.0,183.0,27.0,11216072.0,0.0,0.0,0.0,1930.0,19627818720.0,25506210034.0
2019-12-31,ZA109ZJW,ST8000NM0055,8001563222016,0,173907480.0,4.0,0.0,1567293093.0,22610.0,4.0,0.0,0.0,0.0,31.0,6818.0,0.0,33586.0,31.0,173907480.0,0.0,0.0,0.0,22592.0,59094054808.0,169558040128.0
2019-12-31,ZA10AYAH,ST8000NM0055,8001563222016,0,21210744.0,5.0,0.0,2047579860.0,24365.0,5.0,0.0,0.0,0.0,33.0,26297.0,10.0,28497.0,33.0,21210744.0,0.0,0.0,0.0,24341.0,61737482216.0,192255625416.0
2019-12-31,ZA10B9MW,ST8000NM0055,8001563222016,0,124448968.0,3.0,0.0,2196663771.0,24361.0,3.0,0.0,0.0,0.0,41.0,12967.0,14.0,24821.0,41.0,124448968.0,0.0,0.0,0.0,24335.0,60481293000.0,182291530650.0
2019-12-31,ZA10CF9E,ST8000NM0055,8001563222016,0,241084408.0,8.0,0.0,2355985346.0,23392.0,8.0,0.0,0.0,0.0,34.0,15305.0,12.0,31779.0,34.0,241084408.0,0.0,0.0,0.0,23365.0,60016999184.0,159239170182.0
2019-12-31,ZA10CFSG,ST8000NM0055,8001563222016,0,158919672.0,5.0,0.0,1196242986.0,20655.0,5.0,0.0,0.0,0.0,33.0,13472.0,3.0,28395.0,33.0,158919672.0,0.0,0.0,0.0,20636.0,55375949168.0,147505108934.0
2019-12-31,ZA10CN1X,ST8000NM0055,8001563222016,0,144311040.0,5.0,0.0,1125080682.0,20658.0,5.0,0.0,0.0,0.0,38.0,116283.0,5.0,26870.0,38.0,144311040.0,0.0,0.0,0.0,20638.0,55178858192.0,168544142254.0
2019-12-31,ZA10EDZN,ST8000NM0055,8001563222016,0,148761360.0,5.0,0.0,915604446.0,22607.0,5.0,0.0,0.0,0.0,31.0,7636.0,1.0,20556.0,31.0,148761360.0,0.0,0.0,0.0,22591.0,59046926456.0,171819128938.0
2019-12-31,ZA10EMJW,ST8000NM0055,8001563222016,0,94314504.0,4.0,0.0,1969109968.0,24352.0,4.0,0.0,0.0,0.0,37.0,9361.0,10.0,30113.0,37.0,94314504.0,0.0,0.0,0.0,24332.0,61167095752.0,169895504958.0
2019-12-31,ZA10EMYV,ST8000NM0055,8001563222016,0,43792192.0,16.0,0.0,1560821300.0,24357.0,16.0,0.0,0.0,0.0,33.0,8039.0,12.0,27724.0,33.0,43792192.0,0.0,0.0,0.0,24330.0,61091344312.0,182603663388.0
2019-12-31,ZA10EP0R,ST8000NM0055,8001563222016,0,28683744.0,6.0,0.0,1910680574.0,24364.0,6.0,0.0,0.0,0.0,35.0,12118.0,9.0,30431.0,35.0,28683744.0,0.0,0.0,0.0,24343.0,61361738736.0,171011472859.0
2019-12-31,ZA10EPN4,ST8000NM0055,8001563222016,0,68786984.0,3.0,0.0,2149252073.0,24358.0,3.0,0.0,0.0,0.0,35.0,12436.0,7.0,31589.0,35.0,68786984.0,0.0,0.0,0.0,24339.0,61496424872.0,169263875138.0
2019-12-31,ZA10FAYA,ST8000NM0055,8001563222016,0,7950168.0,11.0,0.0,1492390044.0,23387.0,11.0,0.0,0.0,0.0,27.0,7585.0,18.0,25553.0,27.0,7950168.0,0.0,0.0,0.0,23296.0,59593253544.0,187729828896.0
2019-12-31,ZA10GYTA,ST8000NM0055,8001563222016,0,23265824.0,1.0,0.0,55045906.0,332.0,1.0,0.0,0.0,0.0,31.0,1798.0,6.0,19.0,31.0,23265824.0,0.0,0.0,0.0,330.0,12533365984.0,7163178916.0
2019-12-31,ZA10J0VP,ST8000NM0055,8001563222016,0,102106344.0,1.0,0.0,2425294383.0,22606.0,1.0,0.0,0.0,0.0,36.0,0.0,49.0,209.0,36.0,102106344.0,0.0,0.0,0.0,22598.0,58143259736.0,175764868546.0
2019-12-31,ZA10J0ZT,ST8000NM0055,8001563222016,0,43027736.0,6.0,0.0,2139208386.0,24361.0,6.0,0.0,0.0,0.0,35.0,34660.0,13.0,30958.0,35.0,43027736.0,0.0,0.0,0.0,24340.0,60747519776.0,169649450936.0
2019-12-31,ZA10J0ZY,ST8000NM0055,8001563222016,0,54146952.0,7.0,0.0,1552282864.0,24364.0,7.0,0.0,0.0,0.0,32.0,22391.0,10.0,26219.0,32.0,54146952.0,0.0,0.0,0.0,24336.0,61553044384.0,172062712012.0
2019-12-31,ZA10J116,ST8000NM0055,8001563222016,0,218447840.0,2.0,0.0,2018275541.0,24624.0,2.0,0.0,0.0,0.0,40.0,126631.0,7.0,29819.0,40.0,218447840.0,0.0,0.0,0.0,24592.0,61723759184.0,189818928734.0
2019-12-31,ZA10J11N,ST8000NM0055,8001563222016,0,205214544.0,7.0,0.0,1833529589.0,24365.0,7.0,0.0,0.0,0.0,31.0,78528.0,6.0,28060.0,31.0,205214544.0,0.0,0.0,0.0,24336.0,61974894432.0,171431582568.0
2019-12-31,ZA10J146,ST8000NM0055,8001563222016,0,36570960.0,5.0,0.0,1922312975.0,24364.0,5.0,0.0,0.0,0.0,34.0,16968.0,16.0,27545.0,34.0,36570960.0,0.0,0.0,0.0,24341.0,62214415160.0,186237721696.0
2019-12-31,ZA10J14E,ST8000NM0055,8001563222016,0,184133488.0,1.0,0.0,2315446377.0,22598.0,1.0,0.0,0.0,0.0,37.0,0.0,49.0,210.0,37.0,184133488.0,0.0,0.0,0.0,22591.0,59048460880.0,158196729426.0
2019-12-31,ZA10J176,ST8000NM0055,8001563222016,0,150438640.0,7.0,8.0,2128663321.0,23403.0,7.0,0.0,0.0,0.0,35.0,167379.0,10.0,33759.0,35.0,150438640.0,0.0,0.0,0.0,23378.0,60884158640.0,158895513692.0
2019-12-31,ZA10J1D2,ST8000NM0055,8001563222016,0,46583128.0,6.0,0.0,2042372526.0,24352.0,6.0,0.0,0.0,0.0,24.0,74510.0,11.0,30309.0,24.0,46583128.0,0.0,0.0,0.0,24332.0,61012144480.0,171443878632.0
2019-12-31,ZA10J1DF,ST8000NM0055,8001563222016,0,51668184.0,3.0,0.0,1801184058.0,24629.0,3.0,0.0,0.0,0.0,36.0,23065.0,5.0,27742.0,36.0,51668184.0,0.0,0.0,0.0,24601.0,63094379968.0,172809870936.0
2019-12-31,ZA10J1J9,ST8000NM0055,8001563222016,0,211283032.0,3.0,0.0,1944436807.0,24358.0,3.0,0.0,0.0,0.0,38.0,142014.0,10.0,30840.0,38.0,211283032.0,0.0,0.0,0.0,24335.0,60791939432.0,171239672315.0
2019-12-31,ZA10J1JJ,ST8000NM0055,8001563222016,0,30764344.0,6.0,0.0,2381386431.0,24360.0,6.0,0.0,0.0,0.0,32.0,19932.0,5.0,25644.0,32.0,30764344.0,0.0,0.0,0.0,24337.0,61986973048.0,165505310331.0
2019-12-31,ZA10J1K5,ST8000NM0055,8001563222016,0,76828904.0,8.0,0.0,2099393565.0,24351.0,8.0,0.0,0.0,0.0,34.0,26373.0,9.0,24021.0,34.0,76828904.0,0.0,0.0,0.0,24319.0,61203562128.0,189202210940.0
2019-12-31,ZA10J1LS,ST8000NM0055,8001563222016,0,20677176.0,1.0,0.0,2511626506.0,22605.0,1.0,0.0,0.0,0.0,37.0,0.0,49.0,206.0,37.0,20677176.0,0.0,0.0,0.0,22598.0,60197066032.0,187555927341.0
2019-12-31,ZA10J1WM,ST8000NM0055,8001563222016,0,48194984.0,6.0,0.0,2107476139.0,24354.0,6.0,0.0,0.0,0.0,29.0,34041.0,12.0,23494.0,29.0,48194984.0,0.0,0.0,0.0,24334.0,60911506088.0,178546294568.0
2019-12-31,ZA10J1YG,ST8000NM0055,8001563222016,0,204898824.0,5.0,0.0,1786303472.0,24628.0,5.0,0.0,0.0,0.0,36.0,32921.0,9.0,28157.0,36.0,204898824.0,0.0,0.0,0.0,24598.0,62033711192.0,174779049994.0
2019-12-31,ZA10J211,ST8000NM0055,8001563222016,0,202093584.0,7.0,0.0,1943700748.0,24627.0,7.0,0.0,0.0,0.0,29.0,54418.0,6.0,29918.0,29.0,202093584.0,0.0,0.0,0.0,24596.0,62722336176.0,174754063318.0
2019-12-31,ZA10J21N,ST8000NM0055,8001563222016,0,14539872.0,7.0,0.0,2042210174.0,24628.0,7.0,0.0,0.0,0.0,28.0,25887.0,6.0,32228.0,28.0,14539872.0,0.0,0.0,0.0,24598.0,62492879376.0,182574835870.0
2019-12-31,ZA10J22R,ST8000NM0055,8001563222016,0,196125664.0,1.0,0.0,2330628113.0,22599.0,1.0,0.0,0.0,0.0,37.0,0.0,51.0,210.0,37.0,196125664.0,0.0,0.0,0.0,22590.0,59129580912.0,158697405898.0
2019-12-31,ZA10J262,ST8000NM0055,8001563222016,0,238580008.0,1.0,0.0,2367321185.0,22603.0,1.0,0.0,0.0,0.0,38.0,0.0,50.0,211.0,38.0,238580008.0,0.0,0.0,0.0,22595.0,59602625664.0,161844079714.0
2019-12-31,ZA10J26G,ST8000NM0055,8001563222016,0,55464312.0,1.0,0.0,2395984559.0,22605.0,1.0,0.0,0.0,0.0,37.0,0.0,51.0,206.0,37.0,55464312.0,0.0,0.0,0.0,22598.0,59152655072.0,167325752498.0
2019-12-31,ZA10J2A0,ST8000NM0055,8001563222016,0,237868456.0,1.0,0.0,2524207801.0,22601.0,1.0,0.0,0.0,0.0,35.0,0.0,49.0,210.0,35.0,237868456.0,0.0,0.0,0.0,22594.0,58499401488.0,205686073109.0
2019-12-31,ZA10J2G9,ST8000NM0055,8001563222016,0,92844296.0,1.0,0.0,2338750348.0,22602.0,1.0,0.0,0.0,0.0,39.0,0.0,49.0,207.0,39.0,92844296.0,0.0,0.0,0.0,22594.0,58896662008.0,160017200186.0
2019-12-31,ZA10J2GC,ST8000NM0055,8001563222016,0,101827784.0,5.0,0.0,1920130270.0,24364.0,5.0,0.0,0.0,0.0,34.0,95912.0,11.0,26661.0,34.0,101827784.0,0.0,0.0,0.0,24342.0,62116239944.0,184632183616.0
2019-12-31,ZA10J2GM,ST8000NM0055,8001563222016,0,145053048.0,1.0,0.0,2404224482.0,22601.0,1.0,0.0,0.0,0.0,37.0,0.0,53.0,206.0,37.0,145053048.0,0.0,0.0,0.0,22592.0,59151314336.0,173562940322.0
2019-12-31,ZA10J2HY,ST8000NM0055,8001563222016,0,67094976.0,1.0,0.0,2375246760.0,22613.0,1.0,0.0,0.0,0.0,34.0,0.0,51.0,212.0,34.0,67094976.0,0.0,0.0,0.0,22606.0,59340452336.0,170925687469.0
2019-12-31,ZA10J2KP,ST8000NM0055,8001563222016,0,100828976.0,4.0,0.0,1455061350.0,24621.0,4.0,0.0,0.0,0.0,30.0,38619.0,9.0,26643.0,30.0,100828976.0,0.0,0.0,0.0,24590.0,62389262792.0,172632834420.0
2019-12-31,ZA10J2LJ,ST8000NM0055,8001563222016,0,138249568.0,6.0,0.0,2040844521.0,24353.0,6.0,0.0,0.0,0.0,31.0,43131.0,10.0,32015.0,31.0,138249568.0,0.0,0.0,0.0,24332.0,60889853176.0,171774586528.0
2019-12-31,ZA10J2M4,ST8000NM0055,8001563222016,0,231484952.0,1.0,0.0,2353906450.0,22604.0,1.0,0.0,0.0,0.0,38.0,0.0,47.0,205.0,38.0,231484952.0,0.0,0.0,0.0,22596.0,59731814168.0,170369993634.0
2019-12-31,ZA10JCHV,ST8000NM0055,8001563222016,0,106159352.0,1.0,0.0,2291258188.0,22604.0,1.0,0.0,0.0,0.0,38.0,0.0,48.0,207.0,38.0,106159352.0,0.0,0.0,0.0,22596.0,59184553192.0,155717509770.0
2019-12-31,ZA10JCRY,ST8000NM0055,8001563222016,0,6107008.0,3.0,0.0,774886010.0,3993.0,3.0,0.0,0.0,0.0,39.0,2587.0,30.0,212.0,39.0,6107008.0,0.0,0.0,0.0,3975.0,20870691800.0,53126021762.0
2019-12-31,ZA10JDKD,ST8000NM0055,8001563222016,0,133695528.0,1.0,0.0,2329591880.0,22602.0,1.0,0.0,0.0,0.0,38.0,0.0,50.0,210.0,38.0,133695528.0,0.0,0.0,0.0,22595.0,58528383312.0,163857289482.0
2019-12-31,ZA10JDZ4,ST8000NM0055,8001563222016,0,64569416.0,1.0,0.0,2372858835.0,22598.0,1.0,0.0,0.0,0.0,37.0,0.0,54.0,210.0,37.0,64569416.0,0.0,0.0,0.0,22590.0,60743830048.0,156117910522.0
2019-12-31,ZA10JE40,ST8000NM0055,8001563222016,0,196665384.0,1.0,0.0,1845086764.0,11642.0,1.0,0.0,0.0,0.0,22.0,11106.0,156.0,653.0,22.0,196665384.0,0.0,0.0,0.0,11603.0,32923266512.0,94299431280.0
2019-12-31,ZA10JWMA,ST8000NM0055,8001563222016,0,39851312.0,5.0,0.0,1978645327.0,24361.0,5.0,0.0,0.0,0.0,34.0,9821.0,13.0,32301.0,34.0,39851312.0,0.0,0.0,0.0,24335.0,61362454664.0,182521578886.0
2019-12-31,ZA10KSYA,ST8000NM0055,8001563222016,0,136339352.0,3.0,0.0,1891437925.0,11419.0,3.0,0.0,0.0,0.0,30.0,29490.0,129.0,677.0,30.0,136339352.0,0.0,0.0,0.0,11384.0,31413365968.0,71394158996.0
2019-12-31,ZA10L5RA,ST8000NM0055,8001563222016,0,236611816.0,7.0,0.0,2069844633.0,24362.0,7.0,0.0,0.0,0.0,31.0,13746.0,10.0,31794.0,31.0,236611816.0,0.0,0.0,0.0,24332.0,61896692224.0,170362362500.0
2019-12-31,ZA10L5RS,ST8000NM0055,8001563222016,0,206476704.0,1.0,0.0,2438844713.0,22606.0,1.0,0.0,0.0,0.0,37.0,0.0,54.0,205.0,37.0,206476704.0,0.0,0.0,0.0,22597.0,59234887320.0,158478961186.0
2019-12-31,ZA10L5RT,ST8000NM0055,8001563222016,0,199941184.0,1.0,0.0,2318351191.0,22599.0,1.0,0.0,0.0,0.0,37.0,0.0,50.0,209.0,37.0,199941184.0,0.0,0.0,0.0,22591.0,59199506296.0,153949019226.0
2019-12-31,ZA10L5V9,ST8000NM0055,8001563222016,0,66818200.0,1.0,0.0,2287068748.0,22604.0,1.0,0.0,0.0,0.0,37.0,0.0,51.0,208.0,37.0,66818200.0,0.0,0.0,0.0,22596.0,59788559984.0,154183866066.0
2019-12-31,ZA10L5X6,ST8000NM0055,8001563222016,0,39981784.0,1.0,0.0,2337266429.0,22605.0,1.0,0.0,0.0,0.0,37.0,0.0,50.0,211.0,37.0,39981784.0,0.0,0.0,0.0,22597.0,59192231584.0,171830848650.0
2019-12-31,ZA10L5Z3,ST8000NM0055,8001563222016,0,135544240.0,1.0,0.0,2298437122.0,22603.0,1.0,0.0,0.0,0.0,38.0,0.0,50.0,207.0,38.0,135544240.0,0.0,0.0,0.0,22596.0,60094474832.0,158331890421.0
2019-12-31,ZA10LS4S,ST8000NM0055,8001563222016,0,39957736.0,1.0,0.0,129460641.0,910.0,1.0,0.0,0.0,0.0,26.0,2958.0,14.0,41.0,26.0,39957736.0,0.0,0.0,0.0,906.0,18983481624.0,11882919972.0
2019-12-31,ZA10LS4V,ST8000NM0055,8001563222016,0,159488768.0,8.0,0.0,2156212777.0,23401.0,8.0,0.0,0.0,0.0,36.0,23264.0,16.0,32594.0,36.0,159488768.0,0.0,0.0,0.0,23372.0,60352267000.0,177010270470.0
2019-12-31,ZA10LS9Q,ST8000NM0055,8001563222016,0,176260960.0,5.0,0.0,1485400799.0,20657.0,5.0,0.0,0.0,0.0,33.0,12338.0,3.0,22841.0,33.0,176260960.0,0.0,0.0,0.0,20639.0,55188061264.0,144690362478.0
2019-12-31,ZA10LSA4,ST8000NM0055,8001563222016,0,170849200.0,7.0,0.0,2437287979.0,23394.0,7.0,0.0,0.0,0.0,29.0,29829.0,13.0,30872.0,29.0,170849200.0,0.0,0.0,0.0,23366.0,60377441080.0,184482386746.0
2019-12-31,ZA10LSBW,ST8000NM0055,8001563222016,0,110077272.0,5.0,0.0,1203069710.0,20656.0,5.0,0.0,0.0,0.0,35.0,13197.0,2.0,28655.0,35.0,110077272.0,0.0,0.0,0.0,20637.0,55027961688.0,148016909269.0
2019-12-31,ZA10MGG7,ST8000NM0055,8001563222016,0,91455512.0,7.0,0.0,1541304956.0,19607.0,7.0,0.0,0.0,0.0,24.0,16615.0,5.0,26079.0,24.0,91455512.0,0.0,0.0,0.0,19596.0,49162584176.0,121615989534.0
2019-12-31,ZA10RCTS,ST8000NM0055,8001563222016,0,231138448.0,10.0,0.0,1479853402.0,22272.0,10.0,0.0,0.0,0.0,31.0,12797.0,1.0,31763.0,31.0,231138448.0,0.0,0.0,0.0,22228.0,57901791000.0,156057183937.0
2019-12-31,ZA10SV83,ST8000NM0055,8001563222016,0,242793000.0,9.0,0.0,1609445374.0,22261.0,9.0,0.0,0.0,0.0,26.0,10376.0,0.0,33727.0,26.0,242793000.0,0.0,0.0,0.0,22220.0,56996063800.0,172056157104.0
2019-12-31,ZA10T51M,ST8000NM0055,8001563222016,0,66889578.0,4.0,0.0,694210146.0,3775.0,4.0,0.0,0.0,0.0,42.0,2003.0,34.0,196.0,42.0,66889578.0,0.0,0.0,0.0,3705.0,20494074576.0,47679102596.0
2019-12-31,ZA10T9DC,ST8000NM0055,8001563222016,0,14478720.0,1.0,0.0,166963080.0,1485.0,1.0,0.0,0.0,0.0,38.0,5428.0,16.0,80.0,38.0,14478720.0,0.0,0.0,0.0,1479.0,18228382680.0,25869992324.0
2019-12-31,ZA10TECX,ST8000NM0055,8001563222016,0,71095128.0,5.0,0.0,1565503104.0,22599.0,5.0,0.0,0.0,0.0,33.0,24818.0,1.0,32439.0,33.0,71095128.0,0.0,0.0,0.0,22586.0,58555559552.0,160521874536.0
2019-12-31,ZA10V62Z,ST8000NM0055,8001563222016,0,5140960.0,14.0,0.0,2056573357.0,24354.0,14.0,0.0,0.0,0.0,36.0,7080.0,8.0,31986.0,36.0,5140960.0,0.0,0.0,0.0,24334.0,61406943168.0,170723376060.0
2019-12-31,ZA10VW8G,ST8000NM0055,8001563222016,0,165938752.0,13.0,0.0,1526112101.0,22355.0,13.0,0.0,0.0,0.0,34.0,24011.0,6.0,30340.0,34.0,165938752.0,0.0,0.0,0.0,22230.0,57515531224.0,163930658108.0
2019-12-31,ZA10VWAF,ST8000NM0055,8001563222016,0,140246208.0,12.0,0.0,1317730818.0,22364.0,12.0,0.0,0.0,0.0,30.0,31429.0,1.0,30923.0,30.0,140246208.0,0.0,0.0,0.0,22243.0,57331960912.0,161431059744.0
2019-12-31,ZA10VWDF,ST8000NM0055,8001563222016,0,159314464.0,10.0,0.0,1322851529.0,22259.0,10.0,0.0,0.0,0.0,34.0,35849.0,2.0,29569.0,34.0,159314464.0,0.0,0.0,0.0,22220.0,57905267880.0,154126737168.0
2019-12-31,ZA10X069,ST8000NM0055,8001563222016,0,70242056.0,2.0,0.0,1777681674.0,22276.0,2.0,0.0,0.0,0.0,31.0,8028.0,0.0,27172.0,31.0,70242056.0,0.0,0.0,0.0,22237.0,57360599368.0,185404352168.0
2019-12-31,ZA10YP44,ST8000NM0055,8001563222016,0,230183744.0,3.0,0.0,982901373.0,6140.0,3.0,0.0,0.0,0.0,38.0,2296.0,69.0,336.0,38.0,230183744.0,0.0,0.0,0.0,6119.0,22990771976.0,59368371412.0
2019-12-31,ZA112C8Y,ST8000NM0055,8001563222016,0,222502386.0,5.0,0.0,2659415020.0,16203.0,5.0,0.0,0.0,0.0,49.0,7142.0,219.0,842.0,49.0,222502386.0,0.0,0.0,0.0,16144.0,43434080208.0,135223696388.0
2019-12-31,ZA112E8D,ST8000NM0055,8001563222016,0,243098864.0,1.0,0.0,122657123.0,985.0,1.0,0.0,0.0,0.0,34.0,1741.0,9.0,53.0,34.0,243098864.0,0.0,0.0,0.0,981.0,15946755552.0,17877601300.0
2019-12-31,ZA1142RB,ST8000NM0055,8001563222016,0,215805434.0,6.0,0.0,1846849416.0,11842.0,6.0,0.0,0.0,0.0,34.0,13056.0,154.0,649.0,34.0,215805434.0,0.0,0.0,0.0,11763.0,32516807352.0,100465649142.0
2019-12-31,ZA1153RN,ST8000NM0055,8001563222016,0,32576000.0,7.0,0.0,595435515.0,3918.0,7.0,0.0,0.0,0.0,22.0,2958.0,42.0,232.0,22.0,32576000.0,0.0,0.0,0.0,3894.0,42299034264.0,58537600780.0
2019-12-31,ZA115TZC,ST8000NM0055,8001563222016,0,6172760.0,5.0,0.0,1871028841.0,24359.0,5.0,0.0,0.0,0.0,34.0,18686.0,11.0,25949.0,34.0,6172760.0,0.0,0.0,0.0,24334.0,62691274952.0,193984115454.0
2019-12-31,ZA115VG0,ST8000NM0055,8001563222016,0,188648360.0,10.0,0.0,289571065.0,2069.0,11.0,0.0,0.0,0.0,25.0,10752.0,20.0,104.0,25.0,188648360.0,0.0,0.0,0.0,1997.0,62132991528.0,43324552310.0
2019-12-31,ZA116DF3,ST8000NM0055,8001563222016,0,210685568.0,3.0,0.0,424022134.0,2154.0,3.0,0.0,0.0,0.0,33.0,1656.0,14.0,462.0,33.0,210685568.0,0.0,0.0,0.0,2137.0,18150960040.0,28720549656.0
2019-12-31,ZA1171XJ,ST8000NM0055,8001563222016,0,51277768.0,3.0,0.0,132408262.0,749.0,3.0,0.0,0.0,0.0,41.0,12673.0,9.0,39.0,41.0,51277768.0,0.0,0.0,0.0,731.0,49621726368.0,12768764068.0
2019-12-31,ZA117HQA,ST8000NM0055,8001563222016,0,54374376.0,1.0,0.0,669802909.0,4352.0,1.0,0.0,0.0,0.0,26.0,6229.0,38.0,238.0,26.0,54374376.0,0.0,0.0,0.0,4335.0,25863709768.0,46874443480.0
2019-12-31,ZA117RZK,ST8000NM0055,8001563222016,0,161612768.0,1.0,0.0,1532000115.0,22613.0,1.0,0.0,0.0,0.0,32.0,6064.0,0.0,33063.0,32.0,161612768.0,0.0,0.0,0.0,22601.0,59664329720.0,170988355274.0
2019-12-31,ZA117Z60,ST8000NM0055,8001563222016,0,231717128.0,1.0,0.0,134590698.0,884.0,1.0,0.0,0.0,0.0,22.0,2561.0,18.0,45.0,22.0,231717128.0,0.0,0.0,0.0,881.0,17448201072.0,12712415804.0
2019-12-31,ZA118VNF,ST8000NM0055,8001563222016,0,148885728.0,5.0,0.0,1928487115.0,24360.0,5.0,0.0,0.0,0.0,34.0,13172.0,9.0,30585.0,34.0,148885728.0,0.0,0.0,0.0,24339.0,61905091240.0,168459763494.0
2019-12-31,ZA11C0J1,ST8000NM0055,8001563222016,0,180240952.0,5.0,0.0,1362042244.0,22608.0,4.0,0.0,0.0,0.0,22.0,7422.0,0.0,30492.0,22.0,180240952.0,0.0,0.0,0.0,22596.0,59759561432.0,158255575088.0
2019-12-31,ZA11C0LM,ST8000NM0055,8001563222016,0,40359824.0,2.0,0.0,1494303638.0,22262.0,2.0,0.0,0.0,0.0,31.0,7637.0,0.0,30825.0,31.0,40359824.0,0.0,0.0,0.0,22221.0,58228721184.0,155213181482.0
2019-12-31,ZA11C0LW,ST8000NM0055,8001563222016,0,204086384.0,4.0,0.0,1481872509.0,22608.0,4.0,0.0,0.0,0.0,26.0,5471.0,0.0,34430.0,26.0,204086384.0,0.0,0.0,0.0,22596.0,58856526344.0,158650500998.0
2019-12-31,ZA11C6YB,ST8000NM0055,8001563222016,0,101638104.0,4.0,0.0,2042514458.0,24361.0,4.0,0.0,0.0,0.0,31.0,18847.0,11.0,29634.0,31.0,101638104.0,0.0,0.0,0.0,24341.0,60747898280.0,175470399156.0
2019-12-31,ZA11C70Z,ST8000NM0055,8001563222016,0,185925616.0,8.0,0.0,1700344435.0,22597.0,8.0,0.0,0.0,0.0,37.0,8140.0,5.0,27383.0,37.0,185925616.0,0.0,0.0,0.0,22584.0,59209888368.0,168426044802.0
